,Cripto,fechas,pricesnew,market_capsnew,total_volumesnew
3053,uniswap,2022-12-27,5.194501546132063,3913981564.1677356,46975506.2579235
3054,uniswap,2022-12-28,5.1757430539121705,3896911038.859704,46721930.661511764
3055,uniswap,2022-12-29,4.968427091591303,3745457158.9652133,67181433.09385264
3056,uniswap,2022-12-30,5.047992763494686,3811069733.0296283,52976628.776065886
3057,uniswap,2022-12-31,5.09081436493766,3840064032.15621,42294069.35497709
3058,uniswap,2023-01-01,5.164234348809018,3894646728.7911425,37403132.7004158
3059,uniswap,2023-01-02,5.242481069193306,3955247365.825856,30977111.614867438
3060,uniswap,2023-01-03,5.368474188191352,4043865165.497167,78224577.31704631
3061,uniswap,2023-01-04,5.38408998750549,4060855474.905757,53110050.262721
3062,uniswap,2023-01-05,5.526428769984235,4160810021.189741,80075378.93985194
3063,uniswap,2023-01-06,5.370545995499784,4048183386.550157,47787838.01262789
3064,uniswap,2023-01-07,5.52275196995305,4166848627.1290574,51596893.92861402
3065,uniswap,2023-01-08,5.4199946976091855,4082582779.1746063,36819040.666090734
3066,uniswap,2023-01-09,5.563283996499086,4182344512.7225814,42282403.846038416
3067,uniswap,2023-01-10,5.7992141352811455,4371733711.1092825,100661016.9700876
3068,uniswap,2023-01-11,5.785740944530155,4358105743.054102,76581700.90494724
3069,uniswap,2023-01-12,5.929057816881572,4468043464.204826,76403883.6532684
3070,uniswap,2023-01-13,6.173137912420338,4650896016.426076,149298801.74787396
3071,uniswap,2023-01-14,6.295797342332454,4746241777.987224,115527931.79585062
3072,uniswap,2023-01-15,6.645678659993008,5008983094.608986,273871200.14506716
3073,uniswap,2023-01-16,6.586911096155631,4959404092.229254,124760426.82286668
3074,uniswap,2023-01-17,6.540456659667611,4928124766.807209,144423520.25296834
3075,uniswap,2023-01-18,6.350900007963674,4783959452.712659,112992669.74447821
3076,uniswap,2023-01-19,6.059122543199947,4570052276.791898,243950438.16776207
3077,uniswap,2023-01-20,6.15160070472073,4635310740.768301,86500898.72406118
3078,uniswap,2023-01-21,6.6894122891480565,5021405923.925657,99356132.4799061
3079,uniswap,2023-01-22,6.662915649818232,5019596977.933527,145286748.54093868
3080,uniswap,2023-01-23,6.908366418037315,5211773831.240735,196742294.78187212
3081,uniswap,2023-01-24,6.732527905209785,5072987925.743091,179016766.19054908
3082,uniswap,2023-01-25,6.2797661682890515,4726797402.408939,134829681.58453035
3083,uniswap,2023-01-26,6.612763093760384,4978519397.295557,133179284.08800672
3084,uniswap,2023-01-27,6.767940813886911,5107801678.406004,125994398.13099666
3085,uniswap,2023-01-28,6.855114465031047,5167647151.252717,113122714.56466548
3086,uniswap,2023-01-29,6.625428060102146,4993524228.735352,83844785.5198767
3087,uniswap,2023-01-30,6.927771192231745,5216260641.668172,111578516.05086303
3088,uniswap,2023-01-31,6.515987442754232,4895850264.760277,134367760.71424213
3089,uniswap,2023-02-01,6.571896618074111,4950354877.509898,86390157.1894411
3090,uniswap,2023-02-02,6.812223156241193,5131973700.192405,138975879.8196638
3091,uniswap,2023-02-03,7.130699317584308,5372497539.508585,282451216.90420276
3092,uniswap,2023-02-04,7.081787450705217,5341550599.496141,214357436.43524623
3093,uniswap,2023-02-05,7.210825238296472,5452151227.771596,120991965.70693286
3094,uniswap,2023-02-06,6.902350563098347,5209341125.726168,152160275.3191631
3095,uniswap,2023-02-07,6.653401520190085,5013990600.209234,122051283.61190645
3096,uniswap,2023-02-08,7.004281175372742,5275198057.423763,115435337.11068924
3097,uniswap,2023-02-09,6.8087313861392635,5127124089.843575,132774857.03231986
3098,uniswap,2023-02-10,6.310014346949107,4751637720.055791,232666392.5854352
3099,uniswap,2023-02-11,6.362063025433941,4800417410.206058,110964543.63352312
3100,uniswap,2023-02-12,6.490483725282534,4889440616.489142,61319179.75603283
3101,uniswap,2023-02-13,6.336013740478567,4788541183.751905,55568260.6576907
3102,uniswap,2023-02-14,6.248098425407604,4719337372.187343,110823011.79379751
3103,uniswap,2023-02-15,6.586161130730303,4964736549.649795,89763139.50202547
3104,uniswap,2023-02-16,6.926372616824458,5218345828.46036,104923249.79301487
3105,uniswap,2023-02-17,6.513640579880445,4909634804.462306,141676612.4763968
3106,uniswap,2023-02-18,6.739587354743142,5084659621.06852,140622726.7114035
3107,uniswap,2023-02-19,6.9780524652907685,5259714072.884988,182166481.58989102
3108,uniswap,2023-02-20,7.186187205995068,5430590480.568778,276928161.3935972
3109,uniswap,2023-02-21,7.343616321915165,5537166669.783817,137208009.54812616
3110,uniswap,2023-02-22,7.025608538497244,5290152344.76877,134199509.16533245
3111,uniswap,2023-02-23,6.924052731605173,5225491312.696207,101986261.51448728
3112,uniswap,2023-02-24,6.9438507059082495,5222446260.967442,81020588.25357868
3113,uniswap,2023-02-25,6.568653365707155,4953848997.095033,103235567.05245478
3114,uniswap,2023-02-26,6.459062682067765,4870721302.483531,73830561.56497368
3115,uniswap,2023-02-27,6.598480575423422,4973963951.029317,56334280.11221115
3116,uniswap,2023-02-28,6.441450258149126,4856219633.403199,69144261.78599964
3117,uniswap,2023-03-01,6.493524153229285,4886356983.750283,74792891.18683127
3118,uniswap,2023-03-02,6.84287358847314,5163511432.224202,92398902.22934212
3119,uniswap,2023-03-03,6.6286727089246895,4996839875.863756,66207425.9129185
3120,uniswap,2023-03-04,6.269056560347043,4720317067.008948,93430517.42778255
3121,uniswap,2023-03-05,6.151329689500814,4634742405.97019,47477406.19516595
3122,uniswap,2023-03-06,6.351564398894908,4785687398.890965,67388837.76285101
3123,uniswap,2023-03-07,6.336255526192062,4769738448.434144,67036953.221178554
3124,uniswap,2023-03-08,6.432217448965165,4841692941.465445,89491397.23963796
3125,uniswap,2023-03-09,6.10439516419828,4606454641.77695,83838315.30961788
3126,uniswap,2023-03-10,5.7496048926674606,4318203589.575163,83784063.37549001
3127,uniswap,2023-03-11,5.626969108375294,4247092305.11589,113367340.68499562
3128,uniswap,2023-03-12,5.444649516443269,4094908731.3937244,127610381.40830249
3129,uniswap,2023-03-13,5.92090189872822,4448759895.706624,95778901.55652809
3130,uniswap,2023-03-14,6.103962176916298,4607312656.441097,156409577.90712523
3131,uniswap,2023-03-15,6.337172612135664,4778406633.622736,150721803.59301102
3132,uniswap,2023-03-16,5.944203286974016,4471108270.619365,111700189.8008612
3133,uniswap,2023-03-17,5.9560626394948555,4494961245.416702,74736644.5043195
3134,uniswap,2023-03-18,6.434525099211981,4850651371.378773,103337353.20225722
3135,uniswap,2023-03-19,6.517213072592928,4906707585.367002,118017239.33196333
3136,uniswap,2023-03-20,6.543550238395471,4950693993.780999,104937608.92218415
3137,uniswap,2023-03-21,6.228732600810676,4692539147.2787485,104037137.83433619
3138,uniswap,2023-03-22,6.462487426899697,4866937692.808725,88904489.96774378
3139,uniswap,2023-03-23,6.116675340811141,4605459195.855407,108448456.75738014
3140,uniswap,2023-03-24,6.2755676292281395,4728609439.33797,73585895.17012163
3141,uniswap,2023-03-25,5.8890193594955385,4466550832.675447,102979177.6712132
3142,uniswap,2023-03-26,5.754029491876373,4337745092.958157,66091097.60479686
3143,uniswap,2023-03-27,5.800199031626093,4385077664.651765,57699092.39824348
3144,uniswap,2023-03-28,5.660525947248859,4256049638.6439795,59826597.51401152
3145,uniswap,2023-03-29,5.825568909048209,4390251588.264973,50293552.121501476
3146,uniswap,2023-03-30,5.955668405366053,4485386843.358916,71109517.86530124
3147,uniswap,2023-03-31,5.900847071978364,4439213464.337526,82254798.81367911
3148,uniswap,2023-04-01,6.063573145528378,4573417060.292017,76369195.60046233
3149,uniswap,2023-04-02,6.099976197571637,4596201008.216763,57770389.40947745
3150,uniswap,2023-04-03,5.947417645108683,4483457783.042533,52966667.94187016
3151,uniswap,2023-04-04,5.932177865167837,4476485232.022342,76608291.46397084
3152,uniswap,2023-04-05,6.157015382841984,4640398906.882425,71436080.29964788
3153,uniswap,2023-04-06,6.234515118364167,4702342807.346953,70862460.43188582
3154,uniswap,2023-04-07,6.0757866237771925,4582672295.384517,62433929.03386283
3155,uniswap,2023-04-08,6.0051971208262005,4528856512.660218,64813727.02642054
3156,uniswap,2023-04-09,5.922685107095171,4467768898.127544,70164147.22346583
3157,uniswap,2023-04-10,5.916502659812081,4462993840.650317,69786282.31774472
3158,uniswap,2023-04-11,6.017906280950341,4541748707.564676,76821445.11774056
3159,uniswap,2023-04-12,5.9427672746404445,4479515267.831268,73765880.6529851
3160,uniswap,2023-04-13,5.947081789545151,4484300231.782725,93433196.7797888
3161,uniswap,2023-04-14,6.2024227415840905,4676133349.705781,90108545.24355485
3162,uniswap,2023-04-15,6.312428064511542,4757253852.019881,136752472.35840598
3163,uniswap,2023-04-16,6.270725118941805,4730457747.759178,78498800.948625
3164,uniswap,2023-04-17,6.314369637403724,4760421604.888949,97055845.58948804
3165,uniswap,2023-04-18,6.128354460044427,4614340584.397668,81974602.9277725
3166,uniswap,2023-04-19,6.326601535312743,4776865098.725458,97706010.12340665
3167,uniswap,2023-04-20,5.830854623940246,4395024790.026744,150016977.1398572
3168,uniswap,2023-04-21,5.781358363829697,4356612694.123208,88882755.41745293
3169,uniswap,2023-04-22,5.46096315271883,4112534550.497599,93044326.31192048
3170,uniswap,2023-04-23,5.503001827931416,4149610005.538114,63631421.016925946
3171,uniswap,2023-04-24,5.428357377942011,4083709292.0179896,65067104.492585465
3172,uniswap,2023-04-25,5.355886119411101,4036698427.738177,72133157.92331947
3173,uniswap,2023-04-26,5.4657637965614105,4117759970.395816,69898858.60539685
3174,uniswap,2023-04-27,5.343480415641755,4025463789.2460494,101216757.12123258
3175,uniswap,2023-04-28,5.560931073536011,4190176421.711198,82636744.95158437
3176,uniswap,2023-04-29,5.534569038024036,4165451910.053211,54203057.56136658
3177,uniswap,2023-04-30,5.620434804045045,4241663033.937427,52912754.57467177
3178,uniswap,2023-05-01,5.478524383087889,4125723194.4009376,58568131.03685351
3179,uniswap,2023-05-02,5.336386953155325,4017411994.83028,62538680.167213015
3180,uniswap,2023-05-03,5.32364801218973,4011770597.4010615,54559906.6871979
3181,uniswap,2023-05-04,5.388961149907478,4059212839.5621963,62764612.639644355
3182,uniswap,2023-05-05,5.2581636085987755,3967626639.247978,55332642.64224179
3183,uniswap,2023-05-06,5.550286184431344,4177003786.337612,112104381.47904067
3184,uniswap,2023-05-07,5.298448411794286,3988317785.3997097,110060038.16120577
3185,uniswap,2023-05-08,5.295645902257871,3972602974.30464,74411643.97763474
3186,uniswap,2023-05-09,4.9769342380389086,3747756211.2091393,130407691.35307911
3187,uniswap,2023-05-10,4.952137866712602,3734143759.9614816,75246771.43736872
3188,uniswap,2023-05-11,5.126164265613257,3865719204.9667025,93210380.25991216
3189,uniswap,2023-05-12,5.071989941375806,3821461606.802976,78649168.82079758
3190,uniswap,2023-05-13,5.200394206308631,3916598557.801766,59722190.69131669
3191,uniswap,2023-05-14,5.104572183567251,3857966129.5559964,31681487.17635174
3192,uniswap,2023-05-15,5.127454340682844,3864117973.4872756,34390351.25421021
3193,uniswap,2023-05-16,5.134053178434007,3872167081.0188003,41021530.66574075
3194,uniswap,2023-05-17,5.148127872487039,3883581067.928721,36820909.94078297
3195,uniswap,2023-05-18,5.323265878631758,4003310495.2919188,47968902.96630712
3196,uniswap,2023-05-19,5.299538819429385,4001865245.9562907,54243455.96152967
3197,uniswap,2023-05-20,5.315559158771174,4009735805.5314417,33083711.101705536
3198,uniswap,2023-05-21,5.282601347523744,3981323149.984158,22957629.110239018
3199,uniswap,2023-05-22,5.112711767116523,3856578252.9796095,30878821.575482395
3200,uniswap,2023-05-23,5.0847009758442265,3833484546.952709,40166342.3245977
3201,uniswap,2023-05-24,5.071831947744865,3823091223.8781085,39282787.83545617
3202,uniswap,2023-05-25,4.98113839458679,3760123211.2750225,46725507.45643354
3203,uniswap,2023-05-26,4.946658611939229,3728187792.2276855,36122069.71729254
3204,uniswap,2023-05-27,4.979518491766715,3751508939.646949,33103542.508340072
3205,uniswap,2023-05-28,5.042688067861025,3799061339.9454756,30254381.965128068
3206,uniswap,2023-05-29,5.1465732836530576,3883289155.7623177,35511882.545518085
3207,uniswap,2023-05-30,5.1083120784852705,3852537116.727532,37096022.88737077
3208,uniswap,2023-05-31,5.133186116025315,3870222778.7081757,34204865.16030245
3209,uniswap,2023-06-01,5.019596019901262,3782203161.574936,38069391.83149539
3210,uniswap,2023-06-02,4.986500218626665,3757848972.454962,29163799.367806334
3211,uniswap,2023-06-03,5.064659058324651,3817969389.9448824,32496003.852201726
3212,uniswap,2023-06-04,5.084986421733185,3832403880.5061555,21835695.967822205
3213,uniswap,2023-06-05,5.020687249206742,3780133333.6833677,43120937.255126804
3214,uniswap,2023-06-06,4.7396709066482074,3571232006.4493732,65704388.93868892
3215,uniswap,2023-06-07,4.780431235608112,3598471523.1982975,45911546.193991646
3216,uniswap,2023-06-08,4.54002579787527,3418869249.4259586,53687666.95471741
3217,uniswap,2023-06-09,4.6386874698906135,3495295854.718223,32912018.037345488
3218,uniswap,2023-06-10,4.584901171055099,3454520604.86023,32716543.00620039
3219,uniswap,2023-06-11,4.078229284994548,3076712266.0312696,153672651.51625344
3220,uniswap,2023-06-12,4.048602329066685,3050004178.7218585,41408534.670914784
3221,uniswap,2023-06-13,4.305720604590775,3242017092.022024,60594423.334284
3222,uniswap,2023-06-14,4.281626359848499,3228122002.4529214,90346159.36472192
3223,uniswap,2023-06-15,4.405205222209189,3321050222.7485704,124135060.41602881
3224,uniswap,2023-06-16,4.425318248214352,3332985370.62101,107071408.5739549
3225,uniswap,2023-06-17,4.54706965608982,3427071949.5757422,44452297.03416937
3226,uniswap,2023-06-18,4.521186781254822,3408510528.131619,39572251.25693703
3227,uniswap,2023-06-19,4.473370005233425,3372031311.8613,33154149.46525567
3228,uniswap,2023-06-20,4.472911098862998,3371889597.5737653,31310703.85224233
3229,uniswap,2023-06-21,4.567656218615513,3441849794.9869447,37196764.37580745
3230,uniswap,2023-06-22,4.781255694449516,3607719687.505027,55557721.906195074
3231,uniswap,2023-06-23,4.734433086522055,3569120803.490653,46832911.55578836
3232,uniswap,2023-06-24,4.863651740696963,3665294760.7974463,33681540.46718968
3233,uniswap,2023-06-25,4.733149021943787,3566595361.310091,31930181.791870527
3234,uniswap,2023-06-26,5.449521567035398,4104421717.559902,164576751.88211188
3235,uniswap,2023-06-27,5.268417570805075,3963368827.934585,103362674.31228249
3236,uniswap,2023-06-28,5.27322101792025,3971865950.344858,43175670.553782925
3237,uniswap,2023-06-29,4.832597035846512,3644972957.47273,55642415.932303034
3238,uniswap,2023-06-30,4.926370211570744,3718682161.878518,43870101.16223229
3239,uniswap,2023-07-01,5.275679373108626,3974301621.318058,102654717.90294623
3240,uniswap,2023-07-02,5.588350195457516,4206571344.434642,79361312.51206473
3241,uniswap,2023-07-03,5.548070005095347,4179354927.0325594,72340177.22222905
3242,uniswap,2023-07-04,5.511996184300917,4156539537.778073,68132165.13863741
3243,uniswap,2023-07-05,5.519097265774638,4163871296.825137,72588057.92673877
3244,uniswap,2023-07-06,5.419745194353509,4091876591.5538354,110534452.42183933
3245,uniswap,2023-07-07,5.29593381473856,4005105590.80432,112359618.18981089
3246,uniswap,2023-07-08,5.473339370338251,4123937757.2371416,129461949.47216973
3247,uniswap,2023-07-09,5.239831474335247,3948151495.2628,80677349.8405295
3248,uniswap,2023-07-10,5.225393051382017,3930974718.154736,58253589.77961489
3249,uniswap,2023-07-11,5.236427841732841,3942618699.605214,95112991.41875204
3250,uniswap,2023-07-12,5.25427797271118,3962690181.241324,61031058.59207186
3251,uniswap,2023-07-13,5.2766671700540195,3980439452.5544906,83974611.4141705
3252,uniswap,2023-07-14,5.848692012520715,4401811235.794664,149634536.29951772
3253,uniswap,2023-07-15,5.853676892378689,4405082707.093525,194213818.84711957
3254,uniswap,2023-07-16,5.803881775174218,4370988463.935703,84786880.94944417
3255,uniswap,2023-07-17,5.725484013292687,4317207361.100199,77683379.76112472
3256,uniswap,2023-07-18,5.911713113208832,4458614665.657943,225284913.31873032
3257,uniswap,2023-07-19,5.893496677972766,4437271573.311535,225162188.36511764
3258,uniswap,2023-07-20,5.875450517895142,4425299492.201327,107734170.76997088
3259,uniswap,2023-07-21,6.002500700268884,4526505199.704583,151525559.4990655
3260,uniswap,2023-07-22,6.210398336497867,4686213885.128025,171632512.27230862
3261,uniswap,2023-07-23,5.982876587649434,4518518585.238613,106587577.08880746
3262,uniswap,2023-07-24,6.152079778460655,4635924405.556448,96825196.01838246
3263,uniswap,2023-07-25,5.782928235919452,4356121040.272409,137309931.1944901
